FID,OCEAN_REGION,COUNTRY,LOCATION,SITE_NAME,LATITUDE,LONGITUDE,DAY,MONTH,YEAR,MONTHS_SINCE_PEAK,MAX_DEPTH_m,DEPTH_RAW,SEVERITY_CODE,%_BLEACHED,%_BLEACHED_RAW,MORTALITY_CODE,%_MORTALITY,%_MORTALITY_RAW,SURVEY_TYPE,OTHER_DRIVERS,SOURCE,CITATION,COMMENTS,DATABASE_CODE,INTERNAL DATA -->,ENTRY_CODE,MAP_CODE,LAT_CORRECTED,LON_CORRECTED,LAND,QC_CODE,CRW DATA -->,CRW_ID,CRW REGION,CRW REG VIRTUAL STATION NAME,CRW REG VIRTUAL STATION #,MIDPOINT_OF_BLEACH_RANGE_%,MIDPOINT_OF_MORT_RANGE_%,CRW MORTALITY TIME ADJUST,CRW OBS TIMING,CRW DHW TO USE,CRW DAILY DHW,CRW ANNUAL MAX DHW,CRW DHW OFFSET,QA CODE,CRW ANN MAX DHW 2014,CRW ANN MAX DHW 2015,CRW ANN MAX DHW 2016,CRW ANN MAX DHW 2017,DATETIME,DHW,MAX_DHW,DATE_MAX_DHW,DAYS_FROM_MAX_DHW,MAX_ANNUAL_DHW,DATE_OF_MAX_DHW,IS_BEST_REPORT,spatial_cluster
359,Caribbean,United States,Gulf of Mexico,Stetson Bank,28.1647671391,-94.2982826186,11,10,1993,,33.5,21-33.5m,Mild,0.01058148148148148,0.01058148148148148,-1,,,Repetitive Photostations,,FGBNMS,,Millepora alcicornis domiant coral. ,4,,,,28.1648,-94.2983,No,AA,,,,,,,,,,,,,,,,,,,1993-10-11,1.17,,,60,1.17,1993-08-12,True,US_continent
496,Caribbean,United States,Gulf of Mexico,Stetson Bank,28.1647671391,-94.2982826186,8,10,1995,,33.5,21-33.5m,Mild,0.08158653846153846,0.08158653846153846,-1,,,Repetitive Photostations,,FGBNMS,,Millepora alcicornis domiant coral. ,4,,,,28.1648,-94.2983,No,AA,,,,,,,,,,,,,,,,,,,1995-10-08,2.77,,,16,2.77,1995-09-22,True,US_continent
28712,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 20-469",-20.49994469,150.6504059,6,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:575",,4,,,,-20.49994469,150.6504059,No,AA,,AU_268,AP,Southern GBR,54.0,5.5,,0.0,1.0,1.18,1.18,1.18,0.0,1.0,0.0,0.31,1.18,,2016-04-06,1.18,,,47,1.18,2016-02-19,True,Australia_GBR
28716,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 20-474",-20.46883392,150.693161,6,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:577",,4,,,,-20.46883392,150.693161,No,AA,,AU_270,AP,Southern GBR,54.0,5.5,,0.0,1.0,1.18,1.18,1.18,0.0,1.0,0.0,0.31,1.18,,2016-04-06,1.18,,,47,1.18,2016-02-19,True,Australia_GBR
28715,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 20-194a",-20.41614914,150.6852722,6,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:559",,4,,,,-20.41614914,150.685272199999,No,AA,,AU_252,AP,Southern GBR,54.0,5.5,,0.0,1.0,1.19,1.19,1.19,0.0,1.0,0.0,0.31,1.19,,2016-04-06,1.19,,,47,1.19,2016-02-19,True,Australia_GBR
28714,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 20-470",-20.47095871,150.6771393,6,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:576",,4,,,,-20.47095871,150.6771393,No,AA,,AU_269,AP,Southern GBR,54.0,5.5,,0.0,1.0,1.18,1.18,1.18,0.0,1.0,0.0,0.31,1.18,,2016-04-06,1.18,,,47,1.18,2016-02-19,True,Australia_GBR
28711,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 20-185a",-20.35409737,150.5844269,6,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:555",,4,,,,-20.35409737,150.5844269,No,AA,,AU_248,AP,Southern GBR,54.0,5.5,,0.0,1.0,1.16,1.16,1.16,0.0,1.0,0.0,0.16,1.16,,2016-04-06,1.16,,,47,1.16,2016-02-19,True,Australia_GBR
28710,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 20-182",-20.33308029,150.5782929,6,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:554",,4,,,,-20.33308029,150.5782929,No,AA,,AU_247,AP,Southern GBR,54.0,5.5,,0.0,1.0,1.48,1.48,1.48,0.0,1.0,0.0,0.17,1.48,,2016-04-06,1.48,,,47,1.48,2016-02-19,True,Australia_GBR
28709,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 20-167",-20.2592411,150.5127258,6,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:551",,4,,,,-20.2592411,150.5127258,No,AA,,AU_244,AP,Central GBR,51.0,5.5,,0.0,1.0,1.48,1.48,1.48,0.0,1.0,0.0,0.16,1.48,,2016-04-06,1.48,,,47,1.48,2016-02-19,True,Australia_GBR
28708,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 20-132",-20.19290543,150.4720001,6,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:550",,4,,,,-20.19290543,150.4720001,No,AA,,AU_243,AP,Central GBR,51.0,5.5,,0.0,1.0,1.53,1.53,1.53,0.0,1.0,0.0,0.0,1.53,,2016-04-06,1.53,,,47,1.53,2016-02-19,True,Australia_GBR
28707,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 20-131",-20.14126396,150.4460144,6,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:549",,4,,,,-20.14126396,150.4460144,No,AA,,AU_242,AP,Central GBR,51.0,5.5,,0.0,1.0,1.51,1.51,1.51,0.0,1.0,0.0,0.14,1.51,,2016-04-06,1.51,,,47,1.51,2016-02-19,True,Australia_GBR
28706,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 20-125",-20.12101555,150.427002,6,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:546",,4,,,,-20.12101555,150.427002,No,AA,,AU_239,AP,Central GBR,51.0,5.5,,0.0,1.0,1.51,1.51,1.51,0.0,1.0,0.0,0.14,1.51,,2016-04-06,1.51,,,47,1.51,2016-02-19,True,Australia_GBR
28705,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 20-119",-20.08670807,150.4166412,6,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:544",,4,,,,-20.08670807,150.4166412,No,AA,,AU_237,AP,Central GBR,51.0,5.5,,0.0,1.0,1.74,1.74,1.74,0.0,1.0,0.0,0.3,1.74,,2016-04-06,1.74,,,47,1.74,2016-02-19,True,Australia_GBR
28704,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 20-598",-20.10764122,150.4033051,6,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:578",,4,,,,-20.10764122,150.4033051,No,AA,,AU_271,AP,Central GBR,51.0,5.5,,0.0,1.0,1.51,1.51,1.51,0.0,1.0,0.0,0.14,1.51,,2016-04-06,1.51,,,47,1.51,2016-02-19,True,Australia_GBR
28717,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 20-186",-20.35417557,150.7129059,6,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:557",,4,,,,-20.35417557,150.7129059,No,AA,,AU_250,AP,Southern GBR,54.0,5.5,,0.0,1.0,1.68,1.68,1.68,0.0,1.0,0.0,0.33,1.68,,2016-04-06,1.68,,,39,1.68,2016-02-27,True,Australia_GBR
28731,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 18-103",-18.90571022,147.8923035,6,4,2016,,,,Moderate,,30-60,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:502",,4,,,,-18.90571022,147.8923035,No,AA,,AU_195,AP,Central GBR,51.0,45.0,,0.0,1.0,2.77,2.77,2.77,0.0,1.0,0.0,2.03,2.77,,2016-04-06,2.77,,,14,2.77,2016-03-23,True,Australia_GBR
28730,Pacific Ocean,Australia,Great Barrier Reef,"Saville-Kent Reef, 18-099",-18.85930061,147.8833466,6,4,2016,,,,Moderate,,30-60,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:501",,4,,,,-18.85930061,147.8833466,No,AA,,AU_193,AP,Central GBR,51.0,45.0,,0.0,1.0,2.98,2.98,2.98,0.0,1.0,0.0,2.03,2.98,,2016-04-06,2.98,,,14,2.98,2016-03-23,True,Australia_GBR
28733,Pacific Ocean,Australia,Great Barrier Reef,"Banfield Reef (South), 18-105b",-18.93882942,147.9093018,6,4,2016,,,,Moderate,,30-60,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:504",,4,,,,-18.93882942,147.9093018,No,AA,,AU_197,AP,Central GBR,51.0,45.0,,0.0,1.0,3.1,3.1,3.1,0.0,1.0,0.0,2.31,3.1,,2016-04-06,3.1,,,14,3.1,2016-03-23,True,Australia_GBR
28703,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 20-121",-20.08385849,150.3946228,6,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:545",,4,,,,-20.08385849,150.3946228,No,AA,,AU_238,AP,Central GBR,51.0,5.5,,0.0,1.0,1.52,1.52,1.52,0.0,1.0,0.0,0.15,1.52,,2016-04-06,1.52,,,47,1.52,2016-02-19,True,Australia_GBR
28753,Indian Ocean,Seychelles,Aldabra_Atoll,"AMP08, Trou_Nennen",-9.49568,46.27828,6,4,2016,,,,Severe,,High_(50-90),2,,Medium_(10-50),In-situ,,"CORDIO database , April J Burt, Seychelles Islands Foundation,  aldabrascience@sif.sc, April_J_Burt, Seychelles_Islands_Foundation, April_J_Burt, Seychelles_Islands_Foundation alphonsescience@ics.sc",,,4,,,,-9.49568,46.27828,No,AAAA,,SY_58,CA,Seychelles,147.0,70.0,30.0,0.0,1.0,5.64,5.57,5.64,0.0,2.0,0.15,1.52,5.64,,2016-04-06,5.57,,,3,5.64,2016-04-03,True,Seychelles
28752,Indian Ocean,Seychelles,Aldabra_Atoll,"AMP07, Anse_Mais",-9.46338,46.21907,6,4,2016,,,,Severe,,High_(50-90),2,,Medium_(10-50),In-situ,,"CORDIO database , April J Burt, Seychelles Islands Foundation,  aldabrascience@sif.sc, April_J_Burt, Seychelles_Islands_Foundation, April_J_Burt, Seychelles_Islands_Foundation ",,,4,,,,-9.46338,46.21907,No,AAAA,,SY_57,CA,Seychelles,147.0,70.0,30.0,0.0,1.0,5.54,5.5,5.54,0.0,2.0,0.0,1.34,5.54,,2016-04-06,5.5,,,3,5.54,2016-04-03,True,Seychelles
28751,Pacific Ocean,New Caledonia,Koné,IRD57,-21.13871667,164.7113167,6,4,2016,,3,,None,0.0,0,0,0.0,0,In-situ,,"Tom HEINTZ, Antoine GILBERT, Tom HEINTZ, Tom HEINTZ tom.heintz@gmail.com","SOPRONER, Société Le Nickel, Koniambo Nickel, and ADECAL, New Caledonia",Major bleaching event of 2016,4,,,,-21.13871667,164.7113167,No,AAAA,,NC_144,AP,Western New Caledonia,208.0,,,0.0,1.0,9.15,9.15,9.15,0.0,2.0,0.0,5.71,9.15,,2016-04-06,9.15,,,18,9.15,2016-03-19,True,New Caledonia
28750,Pacific Ocean,New Caledonia,Koné,PK4,-21.12526667,164.7086833,6,4,2016,,4,,None,0.0,0,0,0.0,0,In-situ,,"Tom HEINTZ, Antoine GILBERT, Tom HEINTZ, Tom HEINTZ tom.heintz@gmail.com","SOPRONER, Société Le Nickel, Koniambo Nickel, and ADECAL, New Caledonia",Major bleaching event of 2016,4,,,,-21.12526667,164.7086833,No,AAAA,,NC_146,AP,Western New Caledonia,208.0,,,0.0,1.0,9.15,9.15,9.15,0.0,2.0,0.0,5.71,9.15,,2016-04-06,9.15,,,18,9.15,2016-03-19,True,New Caledonia
28749,Pacific Ocean,New Caledonia,Koné,KNS31,-21.11376667,164.6894667,6,4,2016,,3,,None,0.0,0,1,,,In-situ,,"Tom HEINTZ, Antoine GILBERT, Tom HEINTZ, Tom HEINTZ tom.heintz@gmail.com","SOPRONER, Société Le Nickel, Koniambo Nickel, and ADECAL, New Caledonia",Major bleaching event of 2016,4,,,,-21.11376667,164.6894667,No,AAAA,,NC_145,AP,Western New Caledonia,208.0,,5.5,0.0,1.0,8.8,8.8,8.8,0.0,2.0,0.0,5.64,8.8,,2016-04-06,8.8,,,18,8.8,2016-03-19,True,New Caledonia
28747,Indian Ocean,Mauritius,,"Trou_aux_Biches,",-20.0351,57.54265,6,4,2016,,1.1,,Moderate,,Medium_(10-50),0,0.005,<1%,In-situ,,"CORDIO database, Mauritius_Oceanography_Institute, Mauritius_Oceanography_Institute, Mauritius_Oceanography_Institute, Mauritius_Oceanography_Institute ",,,4,,,,-20.0351,57.54265,No,AAAA,,MU_48,IM,Southern Mauritius,167.0,30.0,0.0,0.0,1.0,6.49,6.49,6.49,0.0,2.0,0.0,0.94,6.49,,2016-04-06,6.49,,,12,6.49,2016-03-25,True,Mauritius
28746,Indian Ocean,Madagascar,SW_Madagascar,"Velondriake, NS_Coco_Beach_",-22.0840667,43.2272167,6,4,2016,,5.8,,Severe,,High_(50-90),1,,Low_(1-10),In-situ,,"CORDIO database, Abigail_Leadbeater, Blue_Ventures, abigail@blueventures.org",,,4,,,,-22.0840667,43.2272167,No,AAAA,,MG_22,IM,Southwestern Madagascar,176.0,70.0,5.5,0.0,1.0,3.12,3.12,3.12,0.0,2.0,0.3,0.0,3.12,,2016-04-06,3.12,,,13,3.12,2016-03-24,True,Madagascar
28742,Indian Ocean,Comoros,Moheli,Laka Lodge,-12.3653,43.71207,6,4,2016,,,,Moderate,,10%-50%,2,,,,,Mouchtadi Mmadi:Comoros CRMN; submitted to Coral Reef Watch via CORDIO,,Bleaching severity based on report to NOAA Coral Reef Watch,5,,,,-12.3653,43.71207,No,AAA,,,,,,,,,,,,,,,,,,,2016-04-06,3.32,,,6,3.49,2016-03-31,True,Comoros
28741,Pacific Ocean,Australia,Great Barrier Reef,"Curlew Reef, 21-334",-21.60557938,149.7831421,6,4,2016,,,,Moderate,,30-60,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:587",,4,,,,-21.60557938,149.7831421,No,AA,,AU_280,AP,Southern GBR,54.0,45.0,,0.0,1.0,1.28,1.28,1.28,0.0,1.0,0.0,2.05,1.28,,2016-04-06,1.28,,,47,1.28,2016-02-19,True,Australia_GBR
28740,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 19-139",-19.51589012,149.5877838,6,4,2016,,,,Moderate,,30-60,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:520",,4,,,,-19.51589012,149.5877838,No,AA,,AU_213,AP,Central GBR,51.0,45.0,,0.0,1.0,2.91,2.91,2.91,0.0,1.0,0.0,0.29,2.91,,2016-04-06,2.91,,,35,2.91,2016-03-02,True,Australia_GBR
28739,Pacific Ocean,Australia,Great Barrier Reef,"Ellen Reef, 19-081",-19.31081772,149.243515,6,4,2016,,,,Moderate,,30-60,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:516",,4,,,,-19.31081772,149.243515,No,AA,,AU_209,AP,Central GBR,51.0,45.0,,0.0,1.0,3.1,3.1,3.1,0.0,1.0,0.0,1.35,3.1,,2016-04-06,3.1,,,35,3.1,2016-03-02,True,Australia_GBR
28738,Pacific Ocean,Australia,Great Barrier Reef,"Leopard Reef, 19-050",-19.0863533,148.6921082,6,4,2016,,,,Moderate,,30-60,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:512",,4,,,,-19.0863533,148.6921082,No,AA,,AU_205,AP,Central GBR,51.0,45.0,,0.0,1.0,4.02,4.02,4.02,0.0,1.0,0.0,1.9,4.02,,2016-04-06,4.02,,,14,4.02,2016-03-23,True,Australia_GBR
28737,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 19-051",-19.11245728,148.6888275,6,4,2016,,,,Moderate,,30-60,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:513",,4,,,,-19.11245728,148.6888275,No,AA,,AU_206,AP,Central GBR,51.0,45.0,,0.0,1.0,3.69,3.69,3.69,0.0,1.0,0.0,1.59,3.69,,2016-04-06,3.69,,,14,3.69,2016-03-23,True,Australia_GBR
28736,Pacific Ocean,Australia,Great Barrier Reef,"Jaguar Reef, 18-120",-18.9756794,148.4267731,6,4,2016,,,,Moderate,,30-60,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:508",,4,,,,-18.9756794,148.4267731,No,AA,,AU_201,AP,Central GBR,51.0,45.0,,0.0,1.0,3.67,3.67,3.67,0.0,1.0,0.0,1.43,3.67,,2016-04-06,3.67,,,14,3.67,2016-03-23,True,Australia_GBR
28735,Pacific Ocean,Australia,Great Barrier Reef,"Prawn Reef, 19-024",-19.02057266,148.096695,6,4,2016,,,,Moderate,,30-60,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:510",,4,,,,-19.02057266,148.096695,No,AA,,AU_203,AP,Central GBR,51.0,45.0,,0.0,1.0,2.82,2.82,2.82,0.0,1.0,0.0,1.47,2.82,,2016-04-06,2.82,,,14,2.82,2016-03-23,True,Australia_GBR
28734,Pacific Ocean,Australia,Great Barrier Reef,"Shrimp Reef, 18-118",-18.96915054,148.0530396,6,4,2016,,,,Moderate,,30-60,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:506",,4,,,,-18.96915054,148.0530396,No,AA,,AU_199,AP,Central GBR,51.0,45.0,,0.0,1.0,3.22,3.22,3.22,0.0,1.0,0.0,1.74,3.22,,2016-04-06,3.22,,,14,3.22,2016-03-23,True,Australia_GBR
28732,Pacific Ocean,Australia,Great Barrier Reef,"Banfield Reef (North), 18-105a",-18.9248848,147.8968658,6,4,2016,,,,Moderate,,30-60,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:503",,4,,,,-18.9248848,147.8968658,No,AA,,AU_196,AP,Central GBR,51.0,45.0,,0.0,1.0,2.77,2.77,2.77,0.0,1.0,0.0,2.03,2.77,,2016-04-06,2.77,,,14,2.77,2016-03-23,True,Australia_GBR
28702,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 19-225",-19.95414543,150.3492127,6,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:541",,4,,,,-19.95414543,150.3492127,No,AA,,AU_234,AP,Central GBR,51.0,5.5,,0.0,1.0,1.61,1.61,1.61,0.0,1.0,0.0,0.44,1.61,,2016-04-06,1.61,,,47,1.61,2016-02-19,True,Australia_GBR
28713,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 21-072",-21.16360283,150.6603546,6,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:585",,4,,,,-21.16360283,150.6603546,No,AA,,AU_278,AP,Southern GBR,54.0,5.5,,0.0,1.0,0.81,0.81,0.81,0.0,1.0,0.0,1.34,0.81,,2016-04-06,0.81,,,47,0.81,2016-02-19,True,Australia_GBR
28700,Pacific Ocean,Australia,Great Barrier Reef,"Bugatti Reef, 20-127",-20.10089111,150.3165131,6,4,2016,,,,Mild,,1-10,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:548",,4,,,,-20.10089111,150.3165131,No,AA,,AU_241,AP,Central GBR,51.0,5.5,,0.0,1.0,1.1,1.1,1.1,0.0,1.0,0.0,0.0,1.1,,2016-04-06,1.1,,,48,1.1,2016-02-18,True,Australia_GBR
28671,Pacific Ocean,Australia,Great Barrier Reef,"U/N Reef, 19-206",-19.70957565,150.0066986,6,4,2016,,,,None,,<1,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:530",,4,,,,-19.70957565,150.0066986,No,AA,,AU_223,AP,Central GBR,51.0,0.0,,0.0,1.0,2.88,2.88,2.88,0.0,1.0,0.0,1.07,2.88,,2016-04-06,2.88,,,35,2.88,2016-03-02,True,Australia_GBR
28670,Pacific Ocean,Australia,Great Barrier Reef,"Thatch Reef, 19-167",-19.69270134,149.9779816,6,4,2016,,,,None,,<1,-1,,,Aerial survey,,"Terry Hughes, Terry Hughes, Terry Hughes terry.hughes@jcu.edu.au","Hughes, T. P., J. T. Kerry, and T. Simpson. 2018. Large-scale bleaching of corals on the Great Barrier Reef. Ecology 99:529",,4,,,,-19.69270134,149.9779816,No,AA,,AU_222,AP,Central GBR,51.0,0.0,,0.0,1.0,3.08,3.08,3.08,0.0,1.0,0.0,1.37,3.08,,2016-04-06,3.08,,,35,3.08,2016-03-02,True,Australia_GBR
28669,Pacific Ocean,Australia,Townsville GBR,Havannah Island MMP1,-18.84755,146.5427,6,4,2016,,5,,Severe,0.5498,54.98,1,0.012,0.012,In-situ,,"Australian Institute of Marine Science, Neal Cantin, N.Cantin@aims.gov.au ",,,4,,,,-18.84755,146.5427,No,AAAA,,AU_1733,AP,Central GBR,51.0,,,0.0,1.0,3.47,3.19,3.47,0.0,1.0,0.0,2.56,3.47,,2016-04-06,3.19,,,34,3.33,2016-03-03,True,Australia_GBR
28668,Pacific Ocean,Australia,Townsville GBR,Havannah Island MMP2,-18.846683,146.540583,6,4,2016,,5,,Severe,0.5331,53.31,0,0.0032,0.0032,In-situ,,"Australian Institute of Marine Science, Neal Cantin, N.Cantin@aims.gov.au ",,,4,,,,-18.846683,146.540583,No,AAAA,,AU_1735,AP,Central GBR,51.0,,,0.0,1.0,3.47,3.19,3.47,0.0,1.0,0.0,2.56,3.47,,2016-04-06,3.19,,,34,3.33,2016-03-03,True,Australia_GBR
28667,Pacific Ocean,Australia,Townsville GBR,Havannah Island MMP1,-18.847217,146.542833,6,4,2016,,2,,Moderate,0.4078,40.78,0,0.0,0,In-situ,,"Australian Institute of Marine Science, Neal Cantin, N.Cantin@aims.gov.au ",,,4,,,,-18.847217,146.542833,No,AAAA,,AU_1732,AP,Central GBR,51.0,,,0.0,1.0,3.47,3.19,3.47,0.0,1.0,0.0,2.56,3.47,,2016-04-06,3.19,,,34,3.33,2016-03-03,True,Australia_GBR
